1.98947 1 1.98947 3.95801 0 1 3.97895 0.989474 1.479 2.29488
2 1 2 4 0 1 4 1 1.5 2.33333
2.01053 1 2.01053 4.04222 0 1 4.02105 1.01053 1.52111 2.3757
2.02105 1 2.02105 4.08465 0 1 4.04211 1.02105 1.54233 2.41858
2.03158 1 2.03158 4.12731 0 1 4.06316 1.03158 1.56366 2.46198
2.04211 1 2.04211 4.17019 0 1 4.08421 1.04211 1.5851 2.50589
2.05263 1 2.05263 4.2133 0 1 4.10526 1.05263 1.60665 2.55032
2.06316 1 2.06316 4.25662 0 1 4.12632 1.06316 1.62831 2.59527
2.07368 1 2.07368 4.30017 0 1 4.14737 1.07368 1.65008 2.64074
2.08421 1 2.08421 4.34393 0 1 4.16842 1.08421 1.67197 2.68672
2.09474 1 2.09474 4.38792 0 1 4.18947 1.09474 1.69396 2.73322
2.10526 1 2.10526 4.43213 0 1 4.21053 1.10526 1.71607 2.78024
2.11579 1 2.11579 4.47657 0 1 4.23158 1.11579 1.73828 2.82777
2.12632 1 2.12632 4.52122 0 1 4.25263 1.12632 1.76061 2.87583
2.13684 1 2.13684 4.56609 0 1 4.27368 1.13684 1.78305 2.9244
2.14737 1 2.14737 4.61119 0 1 4.29474 1.14737 1.8056 2.97348
2.15789 1 2.15789 4.65651 0 1 4.31579 1.15789 1.82825 3.02308
2.16842 1 2.16842 4.70205 0 1 4.33684 1.16842 1.85102 3.0732
2.17895 1 2.17895 4.74781 0 1 4.35789 1.17895 1.87391 3.12384
2.18947 1 2.18947 4.7938 0 1 4.37895 1.18947 1.8969 3.175
2.2 1 2.2 4.84 0 1 4.4 1.2 1.92 3.22667
2.21053 1 2.21053 4.88643 0 1 4.42105 1.21053 1.94321 3.27886
2.22105 1 2.22105 4.93307 0 1 4.44211 1.22105 1.96654 3.33156
2.23158 1 2.23158 4.97994 0 1 4.46316 1.23158 1.98997 3.38478
2.24211 1 2.24211 5.02704 0 1 4.48421 1.24211 2.01352 3.43852
2.25263 1 2.25263 5.07435 0 1 4.50526 1.25263 2.03717 3.49278
2.26316 1 2.26316 5.12188 0 1 4.52632 1.26316 2.06094 3.54755
2.27368 1 2.27368 5.16964 0 1 4.54737 1.27368 2.08482 3.60284
2.28421 1 2.28421 5.21762 0 1 4.56842 1.28421 2.10881 3.65865
2.29474 1 2.29474 5.26582 0 1 4.58947 1.29474 2.13291 3.71498
2.30526 1 2.30526 5.31424 0 1 4.61053 1.30526 2.15712 3.77182
2.31579 1 2.31579 5.36288 0 1 4.63158 1.31579 2.18144 3.82918
2.32632 1 2.32632 5.41175 0 1 4.65263 1.32632 2.20587 3.88705
2.33684 1 2.33684 5.46083 0 1 4.67368 1.33684 2.23042 3.94545
2.34737 1 2.34737 5.51014 0 1 4.69474 1.34737 2.25507 4.00436
2.35789 1 2.35789 5.55967 0 1 4.71579 1.35789 2.27983 4.06379
2.36842 1 2.36842 5.60942 0 1 4.73684 1.36842 2.30471 4.12373
2.37895 1 2.37895 5.65939 0 1 4.75789 1.37895 2.3297 4.18419
2.38947 1 2.38947 5.70958 0 1 4.77895 1.38947 2.35479 4.24517
2.4 1 2.4 5.76 0 1 4.8 1.4 2.38 4.30667
2.41053 1 2.41053 5.81064 0 1 4.82105 1.41053 2.40532 4.36868
2.42105 1 2.42105 5.8615 0 1 4.84211 1.42105 2.43075 4.43121
2.43158 1 2.43158 5.91258 0 1 4.86316 1.43158 2.45629 4.49426
2.44211 1 2.44211 5.96388 0 1 4.88421 1.44211 2.48194 4.55782
2.45263 1 2.45263 6.0154 0 1 4.90526 1.45263 2.5077 4.6219
2.46316 1 2.46316 6.06715 0 1 4.92632 1.46316 2.53357 4.6865
2.47368 1 2.47368 6.11911 0 1 4.94737 1.47368 2.55956 4.75162
2.48421 1 2.48421 6.1713 0 1 4.96842 1.48421 2.58565 4.81725
2.49474 1 2.49474 6.22371 0 1 4.98947 1.49474 2.61186 4.8834
2.50526 1 2.50526 6.27634 0 1 5.01053 1.50526 2.63817 4.95006
2.51579 1 2.51579 6.3292 0 1 5.03158 1.51579 2.6646 5.01725
2.52632 1 2.52632 6.38227 0 1 5.05263 1.52632 2.69114 5.08495
2.53684 1 2.53684 6.43557 0 1 5.07368 1.53684 2.71778 5.15317
2.54737 1 2.54737 6.48909 0 1 5.09474 1.54737 2.74454 5.2219
2.55789 1 2.55789 6.54283 0 1 5.11579 1.55789 2.77141 5.29115
2.56842 1 2.56842 6.59679 0 1 5.13684 1.56842 2.79839 5.36092
2.57895 1 2.57895 6.65097 0 1 5.15789 1.57895 2.82548 5.43121
2.58947 1 2.58947 6.70537 0 1 5.17895 1.58947 2.85269 5.50201
2.6 1 2.6 6.76 0 1 5.2 1.6 2.88 5.57333
2.61053 1 2.61053 6.81485 0 1 5.22105 1.61053 2.90742 5.64517
2.62105 1 2.62105 6.86992 0 1 5.24211 1.62105 2.93496 5.71753
2.63158 1 2.63158 6.92521 0 1 5.26316 1.63158 2.9626 5.7904
2.64211 1 2.64211 6.98072 0 1 5.28421 1.64211 2.99036 5.86379
2.65263 1 2.65263 7.03645 0 1 5.30526 1.65263 3.01823 5.93769
2.66316 1 2.66316 7.09241 0 1 5.32632 1.66316 3.0462 6.01211
2.67368 1 2.67368 7.14859 0 1 5.34737 1.67368 3.07429 6.08705
2.68421 1 2.68421 7.20499 0 1 5.36842 1.68421 3.10249 6.16251
2.69474 1 2.69474 7.26161 0 1 5.38947 1.69474 3.1308 6.23849
2.70526 1 2.70526 7.31845 0 1 5.41053 1.70526 3.15922 6.31498
2.71579 1 2.71579 7.37551 0 1 5.43158 1.71579 3.18776 6.39199
2.72632 1 2.72632 7.4328 0 1 5.45263 1.72632 3.2164 6.46951
2.73684 1 2.73684 7.4903 0 1 5.47368 1.73684 3.24515 6.54755
2.74737 1 2.74737 7.54803 0 1 5.49474 1.74737 3.27402 6.62611
2.75789 1 2.75789 7.60598 0 1 5.51579 1.75789 3.30299 6.70519
2.76842 1 2.76842 7.66416 0 1 5.53684 1.76842 3.33208 6.78478
2.77895 1 2.77895 7.72255 0 1 5.55789 1.77895 3.36127 6.86489
2.78947 1 2.78947 7.78116 0 1 5.57895 1.78947 3.39058 6.94552
2.8 1 2.8 7.84 0 1 5.6 1.8 3.42 7.02667
2.81053 1 2.81053 7.89906 0 1 5.62105 1.81053 3.44953 7.10833
2.82105 1 2.82105 7.95834 0 1 5.64211 1.82105 3.47917 7.19051
2.83158 1 2.83158 8.01784 0 1 5.66316 1.83158 3.50892 7.2732
2.84211 1 2.84211 8.07756 0 1 5.68421 1.84211 3.53878 7.35642
2.85263 1 2.85263 8.13751 0 1 5.70526 1.85263 3.56875 7.44015
2.86316 1 2.86316 8.19767 0 1 5.72632 1.86316 3.59884 7.5244
2.87368 1 2.87368 8.25806 0 1 5.74737 1.87368 3.62903 7.60916
2.88421 1 2.88421 8.31867 0 1 5.76842 1.88421 3.65934 7.69444
2.89474 1 2.89474 8.3795 0 1 5.78947 1.89474 3.68975 7.78024
2.90526 1 2.90526 8.44055 0 1 5.81053 1.90526 3.72028 7.86656
2.91579 1 2.91579 8.50183 0 1 5.83158 1.91579 3.75091 7.95339
2.92632 1 2.92632 8.56332 0 1 5.85263 1.92632 3.78166 8.04074
2.93684 1 2.93684 8.62504 0 1 5.87368 1.93684 3.81252 8.12861
2.94737 1 2.94737 8.68698 0 1 5.89474 1.94737 3.84349 8.21699
2.95789 1 2.95789 8.74914 0 1 5.91579 1.95789 3.87457 8.30589
2.96842 1 2.96842 8.81152 0 1 5.93684 1.96842 3.90576 8.39531
2.97895 1 2.97895 8.87413 0 1 5.95789 1.97895 3.93706 8.48524
2.98947 1 2.98947 8.93695 0 1 5.97895 1.98947 3.96848 8.5757
3 1 3 9 0 1 6 2 4 8.66667
3.01053 1 3.01053 9.06327 0 1 6.02105 2.01053 4.03163 8.76177
3.02105 1 3.02105 9.12676 0 1 6.04211 2.02105 4.06338 8.85762
3.03158 1 3.03158 9.19047 0 1 6.06316 2.03158 4.09524 8.9542
3.04211 1 3.04211 9.2544 0 1 6.08421 2.04211 4.1272 9.05152
3.05263 1 3.05263 9.31856 0 1 6.10526 2.05263 4.15928 9.14958
3.06316 1 3.06316 9.38294 0 1 6.12632 2.06316 4.19147 9.24838
3.07368 1 3.07368 9.44753 0 1 6.14737 2.07368 4.22377 9.34792
3.08421 1 3.08421 9.51235 0 1 6.16842 2.08421 4.25618 9.4482
3.09474 1 3.09474 9.5774 0 1 6.18947 2.09474 4.2887 9.54922
3.10526 1 3.10526 9.64266 0 1 6.21053 2.10526 4.32133 9.65097
3.11579 1 3.11579 9.70814 0 1 6.23158 2.11579 4.35407 9.75346
3.12632 1 3.12632 9.77385 0 1 6.25263 2.12632 4.38693 9.85669
