18.4 1 1.21729 1.30232
18.45 1 1.19451 1.28155
18.5 1 1.17125 1.26013
18.55 1 1.14755 1.2381
18.6 1 1.12349 1.2155
18.65 1 1.09912 1.19241
18.7 1 1.0745 1.16887
18.75 1 1.0497 1.14495
18.8 1 1.02477 1.12069
18.85 1 0.999781 1.09616
18.9 1 0.974791 1.07143
18.95 1 0.949864 1.04654
19 1 0.925062 1.02157
19.05 1 0.900448 0.996563
19.1 1 0.876082 0.971594
19.15 1 0.852027 0.946718
19.2 1 0.828341 0.921999
19.25 1 0.805084 0.897496
19.3 1 0.782314 0.873269
19.35 1 0.760089 0.849377
19.4 1 0.738463 0.825881
19.45 1 0.717491 0.802837
19.5 1 0.697224 0.780301
19.55 1 0.677715 0.75833
19.6 1 0.659011 0.736977
19.65 1 0.64116 0.716296
19.7 1 0.624205 0.696336
19.75 1 0.60819 0.677147
19.8 1 0.593154 0.658777
19.85 1 0.579135 0.64127
19.9 1 0.566168 0.624671
19.95 1 0.554285 0.609019
20 1 0.543516 0.594354
20.05 1 0.533888 0.580712
20.1 1 0.525426 0.568126
20.15 1 0.518149 0.556627
20.2 1 0.512077 0.546245
20.25 1 0.507224 0.537004
20.3 1 0.503603 0.528927
20.35 1 0.501223 0.522035
20.4 1 0.50009 0.516345
20.45 1 0.500206 0.51187
20.5 1 0.501571 0.508621
20.55 1 0.504182 0.506608
20.6 1 0.508032 0.505834
20.65 1 0.513112 0.506301
20.7 1 0.519409 0.508009
20.75 1 0.526908 0.510953
20.8 1 0.535588 0.515126
20.85 1 0.54543 0.520517
20.9 1 0.556407 0.527114
20.95 1 0.568494 0.5349
21 1 0.581659 0.543855
21.05 1 0.595869 0.553958
21.1 1 0.61109 0.565184
21.15 1 0.627283 0.577504
21.2 1 0.644407 0.590888
21.25 1 0.66242 0.605304
21.3 1 0.681277 0.620716
21.35 1 0.700931 0.637085
21.4 1 0.721332 0.654371
21.45 1 0.74243 0.672532
21.5 1 0.764171 0.691523
21.55 1 0.786502 0.711297
21.6 1 0.809366 0.731805
21.65 1 0.832707 0.752997
21.7 1 0.856467 0.774821
21.75 1 0.880584 0.797222
21.8 1 0.905001 0.820146
21.85 1 0.929655 0.843536
21.9 1 0.954484 0.867335
21.95 1 0.979428 0.891485
22 1 1.00442 0.915926
22.05 1 1.02941 0.940597
22.1 1 1.05432 0.96544
22.15 1 1.07909 0.990392
22.2 1 1.10367 1.01539
22.25 1 1.12799 1.04038
22.3 1 1.15198 1.06529
22.35 1 1.1756 1.09007
22.4 1 1.19878 1.11466
22.45 1 1.22146 1.13899
22.5 1 1.24359 1.163
22.55 1 1.26511 1.18664
22.6 1 1.28597 1.20985
22.65 1 1.30611 1.23257
22.7 1 1.32549 1.25475
22.75 1 1.34405 1.27632
22.8 1 1.36176 1.29725
22.85 1 1.37856 1.31748
22.9 1 1.39441 1.33696
22.95 1 1.40928 1.35564
23 1 1.42312 1.37348
23.05 1 1.43591 1.39043
23.1 1 1.44761 1.40646
23.15 1 1.45818 1.42152
23.2 1 1.46762 1.43557
23.25 1 1.47588 1.44859
23.3 1 1.48296 1.46054
23.35 1 1.48883 1.47139
23.4 1 1.49347 1.48112
23.45 1 1.49689 1.48969
23.5 1 1.49906 1.4971
23.55 1 1.49998 1.50333
23.6 1 1.49965 1.50835
23.65 1 1.49808 1.51216
23.7 1 1.49526 1.51475
23.75 1 1.4912 1.5161
23.8 1 1.48592 1.51623
23.85 1 1.47942 1.51512
23.9 1 1.47172 1.51278
23.95 1 1.46284 1.50922
24 1 1.45281 1.50444
24.05 1 1.44164 1.49845
24.1 1 1.42937 1.49128
24.15 1 1.41603 1.48293
